ID_Transaccion,ID_Usuario,ID_Producto,Precio_Base_USD,Pct_Descto_Ludificacion,Cupon_USD,Precio_Final_USD
TRX003043,U00396,P0049,19.2,0.7,10,0.99
TRX003044,U01452,P0255,19.16,0.1,10,7.24
TRX003045,U00650,P0100,61.85,0.1,5,50.66
TRX003046,U01235,P0099,18.1,0.5,0,9.05
TRX003047,U01216,P0290,12.8,0.9,5,0.99
TRX003048,U01177,P0073,42.63,0.5,0,21.32
TRX003049,U01082,P0170,47.81,0.1,0,43.03
TRX003050,U00184,P0273,26.75,0.2,0,21.4
TRX003051,U00849,P0220,27.27,0.2,0,21.82
TRX003052,U01468,P0139,5.4,0.1,10,0.99
TRX003053,U01423,P0156,8.94,0.2,5,2.15
TRX003054,U00983,P0155,39.34,0.0,0,39.34
TRX003055,U00495,P0125,75.04,0.7,0,22.51
TRX003056,U00201,P0193,37.89,0.9,0,3.79
TRX003057,U00338,P0279,5.0,0.5,0,2.5
TRX003058,U00229,P0181,30.97,0.7,0,9.29
TRX003059,U00119,P0170,11.45,0.1,5,5.3
TRX003060,U00213,P0295,7.92,0.9,0,0.99
TRX003061,U01262,P0216,42.33,0.1,10,28.1
TRX003062,U01459,P0241,51.5,0.2,5,36.2
TRX003063,U01088,P0201,8.8,0.1,10,0.99
TRX003064,U01168,P0226,62.82,0.0,0,62.82
TRX003065,U00443,P0197,12.96,0.2,0,10.37
TRX003066,U01098,P0082,50.4,0.7,0,15.12
TRX003067,U01313,P0123,9.09,0.1,5,3.18
TRX003068,U01168,P0210,8.09,0.2,0,6.47
TRX003069,U00747,P0055,14.67,0.1,10,3.2
TRX003070,U00577,P0135,26.69,0.0,0,26.69
TRX003071,U01013,P0287,14.51,0.7,5,0.99
TRX003072,U00044,P0257,8.62,0.5,0,4.31
TRX003073,U00632,P0042,7.17,0.7,0,2.15
TRX003074,U00005,P0210,22.87,0.7,0,6.86
TRX003075,U00574,P0006,19.38,0.2,5,10.5
TRX003076,U00121,P0102,45.93,0.0,0,45.93
TRX003077,U00365,P0078,13.09,0.2,0,10.47
TRX003078,U01037,P0109,15.01,0.1,0,13.51
TRX003079,U00476,P0109,18.42,0.1,0,16.58
TRX003080,U00866,P0260,8.52,0.1,5,2.67
TRX003081,U00188,P0124,18.68,0.1,5,11.81
TRX003082,U00211,P0108,23.44,0.2,5,13.75
TRX003083,U00964,P0186,76.91,0.2,0,61.53
TRX003084,U00302,P0143,31.12,0.1,5,23.01
TRX003085,U00668,P0224,21.03,0.1,0,18.93
TRX003086,U01476,P0268,22.14,0.0,10,12.14
TRX003087,U01064,P0195,33.15,0.2,5,21.52
TRX003088,U01291,P0185,67.08,0.7,10,10.12
TRX003089,U00857,P0074,21.49,0.2,10,7.19
TRX003090,U01303,P0231,22.54,0.5,10,1.27
TRX003091,U00977,P0173,21.54,0.2,5,12.23
TRX003092,U00017,P0269,49.31,0.0,10,39.31
TRX003093,U00361,P0077,9.2,0.9,10,0.99
TRX003094,U01322,P0250,10.18,0.5,0,5.09
TRX003095,U00314,P0007,5.0,0.1,0,4.5
TRX003096,U00250,P0108,7.03,0.2,0,5.62
TRX003097,U01240,P0135,17.86,0.1,10,6.07
TRX003098,U00031,P0157,19.03,0.2,0,15.22
TRX003099,U01334,P0098,12.14,0.2,5,4.71
TRX003100,U01257,P0154,5.0,0.0,0,5.0
TRX003101,U01388,P0281,56.75,0.2,0,45.4
TRX003102,U01221,P0090,19.0,0.7,0,5.7
TRX003103,U01144,P0259,14.66,0.1,10,3.19
TRX003104,U01016,P0214,26.91,0.1,5,19.22
TRX003105,U00624,P0120,10.28,0.1,5,4.25
TRX003106,U00362,P0061,13.54,0.2,5,5.83
TRX003107,U01226,P0047,15.18,0.1,0,13.66
TRX003108,U00269,P0109,52.52,0.1,0,47.27
TRX003109,U00288,P0253,36.74,0.2,10,19.39
TRX003110,U00239,P0196,76.17,0.1,10,58.55
TRX003111,U00462,P0050,23.15,0.7,0,6.95
TRX003112,U00320,P0100,13.14,0.2,0,10.51
TRX003113,U01223,P0160,99.68,0.5,0,49.84
TRX003114,U01015,P0074,37.26,0.7,0,11.18
TRX003115,U00889,P0105,10.84,0.1,0,9.76
TRX003116,U00667,P0035,27.02,0.0,10,17.02
TRX003117,U01364,P0039,41.13,0.1,0,37.02
TRX003118,U00601,P0001,23.27,0.2,0,18.62
TRX003119,U01154,P0026,23.02,0.2,5,13.42
TRX003120,U01439,P0006,21.44,0.0,5,16.44
TRX003121,U00882,P0266,20.54,0.1,0,18.49
TRX003122,U01047,P0149,36.87,0.1,5,28.18
TRX003123,U00288,P0110,23.9,0.9,0,2.39
TRX003124,U00997,P0179,14.58,0.0,10,4.58
TRX003125,U00970,P0182,24.78,0.0,0,24.78
TRX003126,U00402,P0221,7.25,0.1,5,1.53
TRX003127,U00292,P0002,18.28,0.2,0,14.62
TRX003128,U00772,P0152,10.04,0.0,0,10.04
TRX003129,U00606,P0173,27.66,0.1,0,24.89
TRX003130,U00874,P0299,11.69,0.1,0,10.52
TRX003131,U01216,P0131,27.86,0.0,5,22.86
TRX003132,U00541,P0221,9.39,0.2,0,7.51
TRX003133,U00877,P0007,29.28,0.1,10,16.35
TRX003134,U00382,P0096,15.22,0.2,10,2.18
TRX003135,U00796,P0127,47.7,0.0,5,42.7
TRX003136,U01252,P0208,14.28,0.2,10,1.42
TRX003137,U01335,P0182,14.13,0.5,5,2.07
TRX003138,U00771,P0133,37.71,0.2,10,20.17
TRX003139,U01394,P0040,5.0,0.7,0,1.5
TRX003140,U01054,P0222,16.04,0.1,0,14.44
TRX003141,U00661,P0171,29.39,0.7,5,3.82
TRX003142,U01153,P0271,9.74,0.0,0,9.74
TRX003143,U00399,P0008,49.97,0.7,5,9.99
TRX003144,U00215,P0221,26.07,0.2,0,20.86
TRX003145,U00036,P0169,50.65,0.1,0,45.59
TRX003146,U01448,P0143,41.75,0.0,0,41.75
TRX003147,U01132,P0157,20.85,0.7,0,6.26
TRX003148,U01154,P0194,31.08,0.1,0,27.97
TRX003149,U00088,P0098,12.1,0.0,5,7.1
TRX003150,U00544,P0033,41.41,0.2,0,33.13
TRX003151,U00788,P0281,53.09,0.2,10,32.47
TRX003152,U00382,P0122,24.38,0.2,0,19.5
TRX003153,U00155,P0270,33.9,0.0,0,33.9
TRX003154,U00255,P0034,21.04,0.1,10,8.94
TRX003155,U01104,P0247,54.81,0.5,0,27.41
TRX003156,U00926,P0100,10.69,0.0,0,10.69
TRX003157,U01305,P0010,99.93,0.2,5,74.94
TRX003158,U01039,P0054,18.66,0.2,10,4.93
TRX003159,U00141,P0261,18.36,0.7,0,5.51
TRX003160,U00886,P0034,12.61,0.2,0,10.09
TRX003161,U00413,P0041,19.31,0.0,0,19.31
TRX003162,U00626,P0174,9.77,0.0,0,9.77
TRX003163,U00823,P0147,10.88,0.1,0,9.79
TRX003164,U01492,P0244,9.38,0.2,10,0.99
TRX003165,U00746,P0177,51.48,0.1,5,41.33
TRX003166,U00836,P0027,128.72,0.2,0,102.98
TRX003167,U00317,P0262,6.83,0.0,0,6.83
TRX003168,U00509,P0046,8.13,0.2,5,1.5
TRX003169,U01299,P0291,25.15,0.0,5,20.15
TRX003170,U00561,P0218,14.81,0.2,0,11.85
TRX003171,U00358,P0022,7.04,0.5,0,3.52
TRX003172,U00474,P0027,31.04,0.5,0,15.52
TRX003173,U00568,P0040,36.5,0.9,0,3.65
TRX003174,U00860,P0066,82.93,0.1,0,74.64
TRX003175,U01439,P0036,11.46,0.5,5,0.99
TRX003176,U01312,P0034,19.39,0.5,0,9.7
TRX003177,U01430,P0212,12.11,0.1,10,0.99
TRX003178,U00853,P0044,15.65,0.7,5,0.99
TRX003179,U01153,P0071,15.73,0.1,0,14.16
TRX003180,U00901,P0150,15.34,0.1,10,3.81
TRX003181,U00551,P0137,15.98,0.5,0,7.99
TRX003182,U01204,P0285,23.44,0.2,0,18.75
TRX003183,U00427,P0083,19.14,0.5,5,4.57
TRX003184,U01050,P0193,48.25,0.1,10,33.43
TRX003185,U00007,P0254,43.16,0.1,5,33.84
TRX003186,U00752,P0149,24.58,0.1,10,12.12
TRX003187,U00618,P0267,8.87,0.2,10,0.99
TRX003188,U00808,P0031,11.96,0.7,0,3.59
TRX003189,U00238,P0027,18.49,0.0,0,18.49
TRX003190,U01352,P0176,9.75,0.1,0,8.78
TRX003191,U00772,P0238,18.12,0.0,0,18.12
TRX003192,U00939,P0171,8.2,0.5,0,4.1
TRX003193,U00856,P0011,13.35,0.2,0,10.68
TRX003194,U01487,P0026,64.1,0.2,5,46.28
TRX003195,U00222,P0149,14.36,0.9,10,0.99
TRX003196,U01155,P0124,25.65,0.7,5,2.7
TRX003197,U00603,P0111,26.74,0.1,5,19.07
TRX003198,U00084,P0244,19.1,0.1,0,17.19
TRX003199,U00714,P0229,83.38,0.2,0,66.7
TRX003200,U00995,P0234,90.64,0.2,0,72.51
TRX003201,U01474,P0068,17.38,0.2,0,13.9
TRX003202,U00271,P0016,27.88,0.5,0,13.94
TRX003203,U00611,P0105,5.95,0.1,10,0.99
TRX003204,U00998,P0139,29.02,0.5,5,9.51
TRX003205,U01062,P0218,24.53,0.9,0,2.45
TRX003206,U01250,P0028,10.36,0.2,5,3.29
TRX003207,U00559,P0176,17.54,0.2,0,14.03
TRX003208,U00935,P0163,89.92,0.9,10,0.99
TRX003209,U01119,P0087,132.75,0.0,0,132.75
TRX003210,U01336,P0191,14.28,0.2,0,11.42
TRX003211,U01231,P0089,44.56,0.7,10,3.37
TRX003212,U00189,P0246,10.63,0.5,0,5.32
TRX003213,U00144,P0207,64.32,0.5,0,32.16
TRX003214,U00266,P0156,21.73,0.2,5,12.38
TRX003215,U01162,P0250,5.33,0.1,0,4.8
TRX003216,U00224,P0239,5.0,0.1,0,4.5
TRX003217,U00522,P0260,21.24,0.0,5,16.24
TRX003218,U01297,P0182,10.25,0.1,0,9.22
TRX003219,U00386,P0046,23.45,0.5,0,11.72
TRX003220,U01424,P0075,15.54,0.2,5,7.43
TRX003221,U00495,P0116,21.1,0.7,5,1.33
TRX003222,U00775,P0043,22.79,0.2,10,8.23
TRX003223,U00109,P0213,19.57,0.0,0,19.57
TRX003224,U01308,P0209,5.3,0.1,0,4.77
TRX003225,U00880,P0033,45.46,0.0,5,40.46
TRX003226,U00620,P0027,177.82,0.0,5,172.82
TRX003227,U01392,P0108,57.97,0.1,10,42.17
TRX003228,U01092,P0217,10.46,0.5,5,0.99
TRX003229,U01458,P0233,30.97,0.1,5,22.87
TRX003230,U00038,P0192,23.25,0.2,5,13.6
TRX003231,U00856,P0180,25.71,0.2,5,15.57
TRX003232,U00448,P0226,23.37,0.1,0,21.03
TRX003233,U00556,P0066,6.25,0.1,0,5.62
TRX003234,U00098,P0242,18.38,0.2,0,14.7
TRX003235,U01299,P0108,69.95,0.1,0,62.96
TRX003236,U01485,P0196,9.49,0.5,10,0.99
TRX003237,U01119,P0113,41.97,0.2,5,28.58
TRX003238,U00912,P0281,24.26,0.2,10,9.41
TRX003239,U01487,P0261,20.95,0.1,5,13.86
TRX003240,U00828,P0010,13.68,0.5,5,1.84
TRX003241,U00008,P0108,42.19,0.7,10,2.66
TRX003242,U01361,P0068,27.54,0.0,0,27.54
TRX003243,U00948,P0148,20.96,0.1,0,18.86
TRX003244,U00611,P0131,280.32,0.5,5,135.16
TRX003245,U00248,P0035,35.39,0.5,0,17.7
TRX003246,U00257,P0222,5.17,0.0,5,0.99
TRX003247,U01423,P0294,22.1,0.1,0,19.89
TRX003248,U00024,P0003,7.64,0.0,0,7.64
TRX003249,U00122,P0253,13.37,0.1,0,12.03
TRX003250,U00304,P0285,140.06,0.7,0,42.02
TRX003251,U00576,P0243,36.06,0.5,0,18.03
TRX003252,U00149,P0131,17.31,0.1,0,15.58
TRX003253,U01272,P0273,15.78,0.2,0,12.62
TRX003254,U01105,P0190,10.67,0.2,0,8.54
TRX003255,U01492,P0164,8.23,0.7,5,0.99
TRX003256,U00990,P0271,16.17,0.1,5,9.55
TRX003257,U00439,P0100,19.1,0.1,10,7.19
TRX003258,U00960,P0179,23.23,0.1,0,20.91
TRX003259,U00870,P0108,9.78,0.1,10,0.99
TRX003260,U01039,P0084,7.19,0.0,10,0.99
TRX003261,U00529,P0284,81.92,0.2,5,60.54
TRX003262,U00341,P0189,10.82,0.2,0,8.66
TRX003263,U00991,P0065,28.72,0.1,0,25.85
TRX003264,U00852,P0220,20.18,0.9,10,0.99
TRX003265,U00235,P0038,78.02,0.7,5,18.41
TRX003266,U00596,P0243,12.12,0.7,0,3.64
TRX003267,U00598,P0096,13.67,0.2,0,10.94
TRX003268,U01394,P0294,7.49,0.1,0,6.74
TRX003269,U00062,P0052,17.79,0.7,0,5.34
TRX003270,U01320,P0050,15.58,0.2,10,2.46
TRX003271,U01007,P0078,11.53,0.0,0,11.53
TRX003272,U00472,P0259,15.76,0.5,0,7.88
TRX003273,U00890,P0095,5.48,0.0,5,0.99
TRX003274,U00720,P0043,40.71,0.2,0,32.57
TRX003275,U01419,P0268,6.65,0.7,10,0.99
TRX003276,U00950,P0199,31.1,0.1,10,17.99
TRX003277,U00268,P0103,37.52,0.5,5,13.76
TRX003278,U00862,P0087,6.11,0.2,5,0.99
TRX003279,U00977,P0106,26.21,0.1,5,18.59
TRX003280,U00457,P0137,5.0,0.0,5,0.99
TRX003281,U00872,P0175,14.3,0.1,0,12.87
TRX003282,U00137,P0245,46.21,0.1,0,41.59
TRX003283,U01316,P0233,60.55,0.1,5,49.49
TRX003284,U00993,P0213,8.94,0.2,5,2.15
TRX003285,U00893,P0024,5.07,0.1,5,0.99
TRX003286,U00260,P0147,99.38,0.5,10,39.69
TRX003287,U00509,P0159,38.65,0.5,0,19.32
TRX003288,U00067,P0052,14.28,0.1,5,7.85
TRX003289,U00642,P0267,20.03,0.7,0,6.01
TRX003290,U01429,P0054,39.64,0.7,0,11.89
TRX003291,U01395,P0231,16.72,0.7,0,5.02
TRX003292,U00342,P0290,20.22,0.2,10,6.18
TRX003293,U00068,P0080,16.36,0.2,0,13.09
TRX003294,U00488,P0282,9.17,0.7,0,2.75
TRX003295,U01371,P0062,49.01,0.2,0,39.21
TRX003296,U01073,P0246,20.09,0.2,5,11.07
TRX003297,U00931,P0037,87.03,0.0,5,82.03
TRX003298,U00776,P0201,5.0,0.1,0,4.5
TRX003299,U00913,P0002,37.93,0.1,5,29.14
TRX003300,U01357,P0287,5.52,0.2,0,4.42
TRX003301,U01321,P0138,11.52,0.0,5,6.52
TRX003302,U00305,P0264,15.22,0.2,0,12.18
TRX003303,U01358,P0014,6.08,0.2,0,4.86
TRX003304,U01386,P0153,13.05,0.0,0,13.05
TRX003305,U00563,P0169,58.55,0.0,0,58.55
TRX003306,U01098,P0248,15.89,0.1,0,14.3
TRX003307,U00710,P0277,66.88,0.2,0,53.5
TRX003308,U00165,P0292,8.16,0.7,0,2.45
TRX003309,U01347,P0066,5.78,0.7,5,0.99
TRX003310,U00003,P0054,21.85,0.1,5,14.67
TRX003311,U00601,P0147,26.07,0.0,10,16.07
TRX003312,U00632,P0138,45.55,0.5,0,22.77
TRX003313,U01091,P0246,8.32,0.1,10,0.99
TRX003314,U01266,P0049,14.3,0.7,5,0.99
TRX003315,U01286,P0042,5.0,0.7,0,1.5
TRX003316,U00706,P0234,30.99,0.1,10,17.89
TRX003317,U00775,P0177,41.64,0.1,0,37.48
TRX003318,U01485,P0219,28.95,0.5,0,14.47
TRX003319,U00229,P0115,25.93,0.1,0,23.34
TRX003320,U00280,P0300,94.38,0.1,5,79.94
TRX003321,U00762,P0019,10.7,0.1,0,9.63
TRX003322,U01210,P0202,43.49,0.2,0,34.79
TRX003323,U00335,P0092,5.0,0.2,0,4.0
TRX003324,U01473,P0045,26.06,0.0,0,26.06
TRX003325,U00777,P0027,32.56,0.9,10,0.99
TRX003326,U01175,P0139,30.1,0.2,10,14.08
TRX003327,U01465,P0259,10.04,0.5,5,0.99
TRX003328,U01073,P0029,5.77,0.2,0,4.62
TRX003329,U01156,P0019,17.8,0.1,5,11.02
TRX003330,U00128,P0072,19.94,0.7,10,0.99
TRX003331,U00868,P0294,12.86,0.5,5,1.43
TRX003332,U00224,P0267,18.97,0.2,0,15.18
TRX003333,U00672,P0299,17.97,0.5,5,3.98
TRX003334,U00209,P0197,17.97,0.9,10,0.99
TRX003335,U01054,P0211,26.65,0.0,0,26.65
TRX003336,U00092,P0195,112.82,0.0,5,107.82
TRX003337,U00005,P0093,5.87,0.5,10,0.99
TRX003338,U01214,P0281,43.13,0.2,0,34.5
TRX003339,U01389,P0117,88.65,0.0,0,88.65
TRX003340,U01098,P0187,5.0,0.1,0,4.5
TRX003341,U00346,P0132,39.83,0.5,0,19.91
TRX003342,U01256,P0009,25.28,0.0,0,25.28
TRX003343,U00549,P0027,16.19,0.1,5,9.57
TRX003344,U01209,P0285,40.99,0.0,5,35.99
TRX003345,U01188,P0287,96.71,0.5,0,48.35
TRX003346,U00832,P0199,5.13,0.0,5,0.99
TRX003347,U00645,P0008,11.0,0.1,5,4.9
TRX003348,U00662,P0274,10.8,0.7,10,0.99
TRX003349,U00593,P0094,35.6,0.0,0,35.6
TRX003350,U00207,P0127,9.75,0.1,0,8.78
TRX003351,U00102,P0079,13.92,0.5,0,6.96
TRX003352,U01466,P0068,46.27,0.2,10,27.02
TRX003353,U00046,P0077,21.1,0.5,0,10.55
TRX003354,U00543,P0121,45.23,0.1,5,35.71
TRX003355,U01238,P0166,29.75,0.7,10,0.99
TRX003356,U00770,P0147,8.21,0.0,5,3.21
TRX003357,U00564,P0002,19.74,0.2,5,10.79
TRX003358,U00250,P0172,126.95,0.2,10,91.56
TRX003359,U00384,P0075,13.78,0.2,5,6.02
TRX003360,U00398,P0258,13.52,0.1,0,12.17
TRX003361,U00404,P0268,18.9,0.2,10,5.12
TRX003362,U00994,P0015,11.57,0.5,10,0.99
TRX003363,U00570,P0154,37.23,0.7,0,11.17
TRX003364,U01179,P0117,43.32,0.7,5,8.0
TRX003365,U00403,P0236,17.6,0.1,0,15.84
TRX003366,U01279,P0041,51.29,0.5,10,15.64
TRX003367,U00697,P0288,7.15,0.0,5,2.15
TRX003368,U00029,P0003,85.36,0.2,5,63.29
TRX003369,U01396,P0234,15.19,0.5,0,7.59
TRX003370,U00744,P0022,35.94,0.2,5,23.75
TRX003371,U00354,P0171,33.25,0.1,10,19.93
TRX003372,U00754,P0182,5.0,0.5,0,2.5
TRX003373,U01326,P0292,50.11,0.5,5,20.05
TRX003374,U00666,P0102,21.35,0.9,0,2.13
TRX003375,U01299,P0035,17.16,0.7,5,0.99
TRX003376,U00246,P0023,22.18,0.2,0,17.74
TRX003377,U00494,P0040,19.92,0.9,0,1.99
TRX003378,U00898,P0196,47.27,0.1,0,42.54
TRX003379,U00943,P0269,24.54,0.0,0,24.54
TRX003380,U00803,P0153,87.43,0.7,0,26.23
TRX003381,U01197,P0036,34.56,0.5,0,17.28
TRX003382,U00064,P0146,6.31,0.2,0,5.05
TRX003383,U00083,P0141,16.18,0.0,0,16.18
TRX003384,U00080,P0199,42.33,0.2,5,28.86
TRX003385,U00708,P0037,18.52,0.1,0,16.67
TRX003386,U01106,P0199,13.75,0.1,10,2.38
TRX003387,U00198,P0132,24.57,0.1,0,22.11
TRX003388,U01429,P0256,52.85,0.1,0,47.57
TRX003389,U00383,P0075,31.42,0.5,5,10.71
TRX003390,U01473,P0018,64.04,0.5,0,32.02
TRX003391,U00204,P0008,51.16,0.2,5,35.93
TRX003392,U00121,P0014,7.95,0.5,5,0.99
TRX003393,U01203,P0070,8.9,0.2,5,2.12
TRX003394,U01276,P0077,11.78,0.5,0,5.89
TRX003395,U01321,P0089,7.55,0.5,5,0.99
TRX003396,U00685,P0036,5.0,0.9,0,0.99
TRX003397,U00040,P0219,7.86,0.2,5,1.29
TRX003398,U00515,P0028,21.67,0.2,5,12.34
TRX003399,U00728,P0233,15.83,0.1,0,14.25
TRX003400,U00914,P0078,54.12,0.2,10,33.3
TRX003401,U01202,P0217,28.7,0.7,0,8.61
TRX003402,U00801,P0248,20.21,0.1,0,18.19
TRX003403,U00091,P0201,10.69,0.9,0,1.07
TRX003404,U01391,P0028,43.62,0.2,0,34.9
TRX003405,U00720,P0190,83.33,0.1,0,75.0
TRX003406,U00135,P0201,5.05,0.0,0,5.05
TRX003407,U00818,P0048,6.15,0.2,5,0.99
TRX003408,U00486,P0069,10.6,0.5,0,5.3
TRX003409,U00892,P0225,18.42,0.2,5,9.74
TRX003410,U00681,P0229,87.4,0.1,10,68.66
TRX003411,U00074,P0102,26.14,0.2,0,20.91
TRX003412,U00666,P0039,26.28,0.7,0,7.88
TRX003413,U01017,P0001,12.35,0.2,0,9.88
TRX003414,U01299,P0074,52.53,0.5,0,26.27
TRX003415,U01224,P0013,10.44,0.5,5,0.99
TRX003416,U00534,P0160,34.14,0.1,5,25.73
TRX003417,U01470,P0039,6.98,0.1,0,6.28
TRX003418,U00551,P0020,5.0,0.1,0,4.5
TRX003419,U01198,P0073,56.12,0.2,0,44.9
TRX003420,U00394,P0300,5.0,0.2,0,4.0
TRX003421,U01140,P0226,6.13,0.1,0,5.52
TRX003422,U01271,P0032,6.07,0.2,0,4.86
TRX003423,U00215,P0271,15.61,0.1,5,9.05
TRX003424,U00322,P0104,95.44,0.1,5,80.9
TRX003425,U00874,P0252,18.87,0.2,5,10.1
TRX003426,U01029,P0082,30.33,0.5,0,15.16
TRX003427,U00514,P0022,12.56,0.1,0,11.3
TRX003428,U00520,P0194,56.78,0.9,10,0.99
TRX003429,U00090,P0071,10.55,0.1,0,9.5
TRX003430,U00046,P0246,11.24,0.0,10,1.24
TRX003431,U00047,P0039,10.93,0.5,10,0.99
TRX003432,U01235,P0129,15.26,0.1,5,8.73
TRX003433,U01451,P0158,31.7,0.2,10,15.36
TRX003434,U01332,P0029,18.72,0.2,0,14.98
TRX003435,U00992,P0197,15.36,0.1,0,13.82
TRX003436,U00174,P0183,19.99,0.5,0,9.99
TRX003437,U01314,P0141,5.11,0.5,0,2.56
TRX003438,U01081,P0083,36.35,0.2,5,24.08
TRX003439,U00061,P0041,10.88,0.0,0,10.88
TRX003440,U00845,P0262,16.97,0.5,10,0.99
TRX003441,U01066,P0128,5.0,0.2,0,4.0
TRX003442,U00580,P0177,30.82,0.1,0,27.74
TRX003443,U00857,P0183,28.2,0.2,0,22.56
TRX003444,U00758,P0129,64.72,0.1,10,48.25
TRX003445,U01240,P0230,12.37,0.1,5,6.13
TRX003446,U00069,P0170,16.63,0.1,0,14.97
TRX003447,U00140,P0288,17.8,0.5,10,0.99
TRX003448,U01481,P0076,15.68,0.7,5,0.99
TRX003449,U00461,P0013,41.15,0.2,0,32.92
TRX003450,U00125,P0080,16.29,0.2,10,3.03
TRX003451,U01439,P0286,17.08,0.5,0,8.54
TRX003452,U00213,P0058,16.65,0.1,5,9.98
TRX003453,U00827,P0081,47.02,0.1,0,42.32
TRX003454,U01431,P0111,53.25,0.7,5,10.98
TRX003455,U00637,P0204,9.55,0.5,5,0.99
TRX003456,U00369,P0160,25.34,0.2,10,10.27
TRX003457,U00902,P0022,48.4,0.1,0,43.56
TRX003458,U00935,P0275,65.16,0.1,0,58.64
TRX003459,U00599,P0036,23.27,0.1,0,20.94
TRX003460,U00645,P0266,25.03,0.9,10,0.99
TRX003461,U00924,P0014,8.76,0.2,5,2.01
TRX003462,U00641,P0125,14.1,0.2,0,11.28
TRX003463,U00502,P0125,12.83,0.5,0,6.42
TRX003464,U00671,P0036,22.14,0.1,5,14.93
TRX003465,U00477,P0049,15.38,0.1,5,8.84
TRX003466,U00676,P0157,29.55,0.1,10,16.6
TRX003467,U00895,P0257,9.37,0.7,0,2.81
TRX003468,U01356,P0207,37.98,0.7,0,11.39
TRX003469,U00773,P0012,15.66,0.2,0,12.53
TRX003470,U00916,P0135,7.28,0.9,5,0.99
TRX003471,U00123,P0295,12.44,0.2,10,0.99
TRX003472,U01204,P0021,22.61,0.1,10,10.35
TRX003473,U01004,P0219,49.45,0.5,5,19.73
TRX003474,U00013,P0168,17.15,0.2,5,8.72
TRX003475,U00433,P0124,5.0,0.2,0,4.0
TRX003476,U01269,P0067,13.73,0.2,5,5.98
TRX003477,U01234,P0035,21.39,0.2,0,17.11
TRX003478,U01111,P0105,18.84,0.5,0,9.42
TRX003479,U00220,P0043,5.93,0.2,10,0.99
TRX003480,U01342,P0137,21.96,0.7,0,6.59
TRX003481,U00403,P0172,28.19,0.9,0,2.82
TRX003482,U01387,P0288,69.38,0.2,10,45.5
TRX003483,U01221,P0254,44.43,0.2,5,30.54
TRX003484,U00334,P0145,137.35,0.0,0,137.35
TRX003485,U00165,P0290,23.32,0.0,0,23.32
TRX003486,U01020,P0226,8.78,0.2,5,2.02
TRX003487,U01386,P0259,31.84,0.7,0,9.55
TRX003488,U00669,P0277,19.48,0.5,0,9.74
TRX003489,U00980,P0013,24.55,0.5,0,12.28
TRX003490,U01064,P0182,15.04,0.1,0,13.54
TRX003491,U01481,P0179,17.39,0.1,0,15.65
TRX003492,U00069,P0002,16.49,0.0,0,16.49
TRX003493,U01397,P0099,12.41,0.1,10,1.17
TRX003494,U00300,P0166,40.17,0.5,0,20.09
TRX003495,U00126,P0033,25.43,0.1,0,22.89
TRX003496,U00198,P0158,32.7,0.2,0,26.16
TRX003497,U01387,P0211,23.69,0.1,5,16.32
TRX003498,U00158,P0033,27.87,0.1,0,25.08
TRX003499,U01282,P0200,7.26,0.1,5,1.53
TRX003500,U00494,P0158,5.0,0.1,10,0.99
TRX003501,U00643,P0103,5.0,0.5,5,0.99
TRX003502,U00332,P0269,50.47,0.2,0,40.38
TRX003503,U01434,P0257,8.2,0.9,0,0.99
TRX003504,U00944,P0294,10.27,0.2,10,0.99
TRX003505,U00343,P0218,19.25,0.1,0,17.32
TRX003506,U01161,P0274,32.87,0.0,0,32.87
TRX003507,U00218,P0125,18.41,0.1,0,16.57
TRX003508,U00778,P0071,19.33,0.5,0,9.66
TRX003509,U00237,P0058,23.53,0.1,0,21.18
TRX003510,U00761,P0172,48.27,0.2,5,33.62
TRX003511,U00109,P0157,9.54,0.7,0,2.86
TRX003512,U01376,P0224,7.67,0.2,0,6.14
TRX003513,U01266,P0195,6.14,0.5,0,3.07
TRX003514,U01262,P0145,22.16,0.2,0,17.73
TRX003515,U00017,P0145,70.27,0.1,5,58.24
TRX003516,U00624,P0119,71.32,0.1,0,64.19
TRX003517,U00630,P0158,40.49,0.2,0,32.39
TRX003518,U00226,P0061,11.1,0.1,5,4.99
TRX003519,U01326,P0189,48.72,0.0,0,48.72
TRX003520,U01457,P0193,96.16,0.5,10,38.08
TRX003521,U01064,P0012,9.33,0.2,0,7.46
TRX003522,U00534,P0261,16.41,0.2,0,13.13
TRX003523,U00107,P0147,12.29,0.5,5,1.14
TRX003524,U01469,P0226,39.06,0.2,0,31.25
TRX003525,U00768,P0065,11.36,0.9,5,0.99
TRX003526,U00851,P0254,35.81,0.1,0,32.23
TRX003527,U01356,P0225,7.9,0.0,0,7.9
TRX003528,U00691,P0108,22.85,0.0,0,22.85
TRX003529,U00720,P0090,29.83,0.2,0,23.86
TRX003530,U00669,P0054,11.29,0.2,0,9.03
TRX003531,U00553,P0111,13.09,0.5,5,1.54
TRX003532,U00086,P0235,25.49,0.1,0,22.94
TRX003533,U00859,P0025,10.72,0.1,0,9.65
TRX003534,U00799,P0100,24.53,0.5,0,12.27
TRX003535,U01379,P0172,46.29,0.1,0,41.66
TRX003536,U00069,P0088,37.94,0.0,5,32.94
TRX003537,U00502,P0096,37.47,0.2,10,19.98
TRX003538,U00057,P0173,34.75,0.2,0,27.8
TRX003539,U00068,P0254,44.72,0.1,5,35.25
