ID_Transaccion,Fecha_Compra,Dias_Transito_Internacional,Costo_Envio_Subsidiado_USD,Dias_Ultima_Milla_Peru
TRX004305,2024-07-13,10,0,4
TRX004306,2024-09-30,10,0,2
TRX004307,2024-05-05,9,0,1
TRX004308,2024-10-27,9,2.99,3
TRX004309,2024-05-13,12,0,3
TRX004310,2024-06-11,5,0,3
TRX004311,2024-06-11,9,0,1
TRX004312,2024-08-26,13,0,2
TRX004313,2024-05-02,13,0,2
TRX004314,2024-06-03,10,2.99,5
TRX004315,2024-05-18,12,0,4
TRX004316,2024-09-20,14,0,4
TRX004317,2024-06-19,7,4.99,2
TRX004318,2024-09-16,14,0,6
TRX004319,2024-05-12,10,0,2
TRX004320,2024-10-16,6,0,4
TRX004321,2024-06-25,12,0,4
TRX004322,2024-09-30,11,0,1
TRX004323,2024-07-09,10,0,5
TRX004324,2024-08-12,7,0,2
TRX004325,2024-06-14,14,4.99,1
TRX004326,2024-10-28,11,0,3
TRX004327,2024-07-13,10,0,2
TRX004328,2024-06-03,9,0,5
TRX004329,2024-08-22,13,0,2
TRX004330,2024-07-16,16,2.99,3
TRX004331,2024-08-08,10,0,2
TRX004332,2024-09-30,18,0,4
TRX004333,2024-06-02,11,0,1
TRX004334,2024-05-21,9,2.99,1
TRX004335,2024-07-04,7,0,2
TRX004336,2024-08-04,11,0,2
TRX004337,2024-05-20,9,0,3
TRX004338,2024-10-03,9,0,2
TRX004339,2024-08-16,11,0,2
TRX004340,2024-06-16,15,4.99,4
TRX004341,2024-05-11,15,0,1
TRX004342,2024-07-12,12,2.99,1
TRX004343,2024-06-08,11,0,2
TRX004344,2024-09-22,8,2.99,2
TRX004345,2024-07-11,11,0,6
TRX004346,2024-06-11,12,0,4
TRX004347,2024-07-31,13,2.99,4
TRX004348,2024-07-06,8,0,3
TRX004349,2024-06-12,6,2.99,2
TRX004350,2024-07-18,9,0,1
TRX004351,2024-07-15,9,0,3
TRX004352,2024-06-21,5,4.99,4
TRX004353,2024-07-13,8,0,4
TRX004354,2024-10-22,15,0,3
TRX004355,2024-09-25,11,0,4
TRX004356,2024-07-21,13,0,2
TRX004357,2024-08-24,12,0,2
TRX004358,2024-06-17,13,0,2
TRX004359,2024-10-26,13,4.99,1
TRX004360,2024-05-18,14,0,4
TRX004361,2024-06-30,13,0,3
TRX004362,2024-07-14,14,0,2
TRX004363,2024-06-22,10,0,1
TRX004364,2024-06-03,18,0,4
TRX004365,2024-05-16,10,0,1
TRX004366,2024-06-06,13,4.99,4
TRX004367,2024-06-24,12,0,2
TRX004368,2024-08-06,11,0,4
TRX004369,2024-07-25,10,0,5
TRX004370,2024-10-26,19,0,3
TRX004371,2024-06-25,15,2.99,2
TRX004372,2024-06-23,11,0,3
TRX004373,2024-08-02,14,0,6
TRX004374,2024-05-16,12,2.99,4
TRX004375,2024-05-12,14,0,2
TRX004376,2024-10-26,16,2.99,3
TRX004377,2024-06-09,9,0,3
TRX004378,2024-07-15,11,0,3
TRX004379,2024-07-19,14,0,2
TRX004380,2024-07-30,13,0,4
TRX004381,2024-07-21,12,0,1
TRX004382,2024-06-24,8,4.99,4
TRX004383,2024-09-01,16,0,5
TRX004384,2024-08-19,14,2.99,2
TRX004385,2024-09-03,11,4.99,3
TRX004386,2024-09-23,7,0,2
TRX004387,2024-07-28,12,2.99,4
TRX004388,2024-10-03,16,0,1
TRX004389,2024-05-03,13,2.99,4
TRX004390,2024-06-17,12,0,3
TRX004391,2024-06-08,12,0,4
TRX004392,2024-05-01,10,0,1
TRX004393,2024-06-05,10,2.99,3
TRX004394,2024-10-10,14,0,3
TRX004395,2024-08-10,10,0,3
TRX004396,2024-09-22,8,2.99,2
TRX004397,2024-05-25,13,0,3
TRX004398,2024-10-14,12,0,2
TRX004399,2024-08-07,8,0,2
TRX004400,2024-06-29,12,0,1
TRX004401,2024-09-10,6,0,2
TRX004402,2024-06-03,19,0,5
TRX004403,2024-07-12,15,2.99,2
TRX004404,2024-05-17,11,0,2
TRX004405,2024-05-05,9,0,2
TRX004406,2024-07-01,9,0,4
TRX004407,2024-06-19,11,2.99,4
TRX004408,2024-08-23,14,0,2
TRX004409,2024-05-03,18,2.99,1
TRX004410,2024-10-22,15,4.99,1
TRX004411,2024-05-13,10,0,3
TRX004412,2024-05-14,13,0,3
TRX004413,2024-07-26,13,2.99,1
TRX004414,2024-06-26,10,0,1
TRX004415,2024-09-26,9,0,1
TRX004416,2024-07-02,12,0,2
TRX004417,2024-08-27,13,0,1
TRX004418,2024-08-18,10,0,3
TRX004419,2024-05-05,7,0,1
TRX004420,2024-06-25,12,0,5
TRX004421,2024-09-30,15,0,3
TRX004422,2024-10-19,12,0,2
TRX004423,2024-08-07,14,0,1
TRX004424,2024-07-13,10,0,2
TRX004425,2024-05-21,9,0,2
TRX004426,2024-09-12,13,0,2
TRX004427,2024-06-06,10,2.99,1
TRX004428,2024-09-24,8,4.99,2
TRX004429,2024-10-26,14,0,1
TRX004430,2024-06-03,14,0,4
TRX004431,2024-10-12,6,0,3
TRX004432,2024-05-23,5,0,1
TRX004433,2024-09-16,13,0,2
TRX004434,2024-10-14,10,0,4
TRX004435,2024-10-23,9,0,2
TRX004436,2024-06-10,12,2.99,4
TRX004437,2024-09-10,10,4.99,2
TRX004438,2024-10-12,13,0,4
TRX004439,2024-05-23,13,4.99,5
TRX004440,2024-08-19,14,0,4
TRX004441,2024-08-14,10,0,4
TRX004442,2024-09-06,8,0,5
TRX004443,2024-06-25,13,0,2
TRX004444,2024-09-16,16,0,1
TRX004445,2024-06-18,8,0,4
TRX004446,2024-07-22,8,0,2
TRX004447,2024-07-21,13,0,2
TRX004448,2024-10-06,14,0,4
TRX004449,2024-09-24,13,0,2
TRX004450,2024-05-24,12,0,3
TRX004451,2024-06-03,9,0,1
TRX004452,2024-07-13,10,0,4
TRX004453,2024-06-27,8,0,1
TRX004454,2024-08-19,10,0,2
TRX004455,2024-06-20,14,0,4
TRX004456,2024-08-02,14,2.99,1
TRX004457,2024-07-13,11,4.99,2
TRX004458,2024-09-07,6,0,1
TRX004459,2024-10-01,13,2.99,3
TRX004460,2024-10-20,15,4.99,2
TRX004461,2024-09-15,8,0,3
TRX004462,2024-07-16,14,0,3
TRX004463,2024-05-15,13,2.99,1
TRX004464,2024-08-22,12,0,1
TRX004465,2024-07-29,6,0,4
TRX004466,2024-05-17,15,0,2
TRX004467,2024-08-15,10,0,5
TRX004468,2024-05-24,9,0,1
TRX004469,2024-09-20,14,2.99,4
TRX004470,2024-10-03,18,2.99,1
TRX004471,2024-05-23,11,2.99,1
TRX004472,2024-09-12,13,2.99,1
TRX004473,2024-05-30,17,0,3
TRX004474,2024-08-31,13,2.99,3
TRX004475,2024-10-19,6,0,5
TRX004476,2024-08-09,13,0,2
TRX004477,2024-10-13,9,2.99,2
TRX004478,2024-06-29,12,0,4
TRX004479,2024-07-29,11,2.99,3
TRX004480,2024-09-30,12,0,1
TRX004481,2024-10-05,11,0,4
TRX004482,2024-10-16,13,0,3
TRX004483,2024-10-20,11,0,1
TRX004484,2024-06-18,9,0,1
TRX004485,2024-09-07,13,0,4
TRX004486,2024-05-08,6,0,1
TRX004487,2024-08-03,7,0,1
TRX004488,2024-06-03,14,0,1
TRX004489,2024-05-09,12,0,4
TRX004490,2024-06-17,14,0,4
TRX004491,2024-06-28,11,2.99,1
TRX004492,2024-09-27,14,0,4
TRX004493,2024-09-02,9,0,2
TRX004494,2024-05-21,14,0,1
TRX004495,2024-07-09,9,0,1
TRX004496,2024-06-26,12,4.99,4
TRX004497,2024-05-28,12,0,3
TRX004498,2024-09-24,6,0,3
TRX004499,2024-07-25,16,2.99,3
TRX004500,2024-06-28,8,0,2
TRX004501,2024-09-09,10,0,1
TRX004502,2024-07-27,10,0,4
TRX004503,2024-09-12,12,0,3
TRX004504,2024-05-08,13,0,4
TRX004505,2024-05-08,11,0,1
TRX004506,2024-09-11,11,0,1
TRX004507,2024-09-14,10,0,5
TRX004508,2024-05-10,6,0,4
TRX004509,2024-05-16,14,0,4
TRX004510,2024-07-07,16,0,5
TRX004511,2024-10-17,5,0,1
TRX004512,2024-05-27,11,0,2
TRX004513,2024-09-26,15,4.99,1
TRX004514,2024-06-29,6,0,4
TRX004515,2024-10-14,14,0,4
TRX004516,2024-08-09,12,0,4
TRX004517,2024-09-03,12,0,3
TRX004518,2024-09-29,9,0,3
TRX004519,2024-06-26,17,0,1
TRX004520,2024-06-04,13,0,1
TRX004521,2024-08-08,12,0,2
TRX004522,2024-05-18,10,0,4
TRX004523,2024-09-28,6,0,3
TRX004524,2024-09-25,6,0,4
TRX004525,2024-09-20,11,0,2
TRX004526,2024-09-06,15,0,2
TRX004527,2024-05-13,11,2.99,1
TRX004528,2024-07-27,12,0,2
TRX004529,2024-10-14,8,2.99,5
TRX004530,2024-09-23,5,0,5
TRX004531,2024-08-04,12,0,3
TRX004532,2024-09-21,11,4.99,5
TRX004533,2024-05-02,13,0,4
TRX004534,2024-09-15,11,0,2
TRX004535,2024-09-21,18,4.99,3
TRX004536,2024-07-23,15,0,4
TRX004537,2024-09-17,14,0,3
TRX004538,2024-08-10,12,0,2
TRX004539,2024-09-23,11,0,1
TRX004540,2024-10-06,13,2.99,3
TRX004541,2024-09-06,13,0,1
TRX004542,2024-05-12,13,0,3
TRX004543,2024-10-24,12,0,2
TRX004544,2024-10-02,11,0,3
TRX004545,2024-10-13,16,0,3
TRX004546,2024-07-20,16,0,4
TRX004547,2024-06-15,6,0,1
TRX004548,2024-06-19,11,0,2
TRX004549,2024-09-13,13,0,1
TRX004550,2024-09-19,10,2.99,2
TRX004551,2024-07-04,12,0,1
TRX004552,2024-10-01,15,0,4
TRX004553,2024-10-25,11,0,1
TRX004554,2024-06-28,6,0,1
TRX004555,2024-06-19,12,0,4
TRX004556,2024-07-07,12,2.99,1
TRX004557,2024-10-25,11,0,3
TRX004558,2024-07-12,9,0,3
TRX004559,2024-08-16,10,2.99,6
TRX004560,2024-06-09,11,0,4
TRX004561,2024-05-11,12,0,3
TRX004562,2024-09-22,13,0,1
TRX004563,2024-05-27,11,2.99,3
TRX004564,2024-06-07,13,2.99,3
TRX004565,2024-06-12,22,0,2
TRX004566,2024-05-30,8,4.99,1
TRX004567,2024-05-11,14,0,2
TRX004568,2024-08-01,10,0,1
TRX004569,2024-05-10,9,0,2
TRX004570,2024-09-19,10,0,1
TRX004571,2024-05-03,9,0,2
TRX004572,2024-07-31,11,2.99,4
TRX004573,2024-10-09,9,0,3
TRX004574,2024-10-03,9,0,2
TRX004575,2024-05-09,13,0,1
TRX004576,2024-06-17,16,0,1
TRX004577,2024-06-26,10,0,3
TRX004578,2024-07-30,12,0,4
TRX004579,2024-10-27,10,0,1
TRX004580,2024-06-15,13,2.99,3
TRX004581,2024-10-21,18,0,2
TRX004582,2024-05-27,12,0,4
TRX004583,2024-07-17,10,0,1
TRX004584,2024-06-15,16,0,2
TRX004585,2024-10-11,13,0,3
TRX004586,2024-05-22,12,0,3
TRX004587,2024-10-04,13,0,5
TRX004588,2024-05-25,7,0,4
TRX004589,2024-08-06,13,2.99,4
TRX004590,2024-08-08,6,0,3
TRX004591,2024-06-30,12,0,3
TRX004592,2024-10-21,12,0,2
TRX004593,2024-05-02,9,0,3
TRX004594,2024-06-08,13,0,2
TRX004595,2024-08-18,10,0,2
TRX004596,2024-07-21,13,0,2
TRX004597,2024-06-07,10,0,2
TRX004598,2024-05-07,9,2.99,3
TRX004599,2024-06-23,12,0,1
TRX004600,2024-06-17,10,2.99,5
TRX004601,2024-05-28,15,0,4
TRX004602,2024-08-27,8,2.99,3
TRX004603,2024-08-26,11,0,1
TRX004604,2024-06-06,10,0,4
TRX004605,2024-08-08,13,0,2
TRX004606,2024-07-07,16,0,4
TRX004607,2024-06-05,11,0,5
TRX004608,2024-07-02,11,2.99,2
TRX004609,2024-05-18,10,0,5
TRX004610,2024-08-02,15,0,5
TRX004611,2024-10-12,7,0,1
TRX004612,2024-10-11,15,0,2
TRX004613,2024-08-14,10,4.99,1
TRX004614,2024-07-05,8,2.99,1
TRX004615,2024-07-06,9,0,2
TRX004616,2024-08-05,8,0,4
TRX004617,2024-08-19,9,0,4
TRX004618,2024-05-28,12,0,1
TRX004619,2024-08-18,12,0,1
TRX004620,2024-07-12,11,0,1
TRX004621,2024-09-05,9,0,3
TRX004622,2024-05-28,5,0,3
TRX004623,2024-09-20,13,0,4
TRX004624,2024-07-28,17,0,2
TRX004625,2024-08-29,14,0,1
TRX004626,2024-06-28,15,2.99,1
TRX004627,2024-08-24,8,0,1
TRX004628,2024-05-21,10,4.99,1
TRX004629,2024-05-30,9,0,4
TRX004630,2024-05-09,6,2.99,1
TRX004631,2024-08-25,9,2.99,3
TRX004632,2024-09-03,13,0,4
TRX004633,2024-08-19,11,0,1
TRX004634,2024-08-28,12,0,2
TRX004635,2024-08-07,9,0,5
TRX004636,2024-05-13,14,0,3
TRX004637,2024-05-14,10,0,4
TRX004638,2024-07-09,12,0,3
TRX004639,2024-06-14,12,0,4
TRX004640,2024-10-17,14,0,1
TRX004641,2024-07-07,13,0,1
TRX004642,2024-10-09,11,0,1
TRX004643,2024-05-10,7,0,1
TRX004644,2024-08-06,13,0,1
TRX004645,2024-09-20,13,0,4
TRX004646,2024-07-12,13,0,1
TRX004647,2024-06-30,8,0,2
TRX004648,2024-05-27,7,0,4
TRX004649,2024-05-20,8,2.99,2
TRX004650,2024-05-23,6,2.99,4
TRX004651,2024-09-21,12,0,2
TRX004652,2024-08-14,10,0,3
TRX004653,2024-05-25,5,2.99,4
TRX004654,2024-07-09,11,0,5
TRX004655,2024-09-29,11,0,1
TRX004656,2024-06-13,8,0,5
TRX004657,2024-05-16,7,0,3
TRX004658,2024-09-09,15,0,3
TRX004659,2024-10-24,13,0,4
TRX004660,2024-06-17,12,0,1
TRX004661,2024-05-19,7,0,5
TRX004662,2024-08-19,11,0,1
TRX004663,2024-06-12,12,0,2
TRX004664,2024-09-26,16,0,4
TRX004665,2024-05-24,7,0,1
TRX004666,2024-06-06,8,2.99,2
TRX004667,2024-06-29,7,0,1
TRX004668,2024-10-05,10,0,3
TRX004669,2024-09-28,11,2.99,2
TRX004670,2024-10-08,10,0,2
TRX004671,2024-07-05,19,0,4
TRX004672,2024-06-08,11,0,2
TRX004673,2024-09-30,13,0,1
TRX004674,2024-09-05,17,0,1
TRX004675,2024-05-21,11,0,3
TRX004676,2024-09-23,14,0,1
TRX004677,2024-10-26,11,0,1
TRX004678,2024-07-27,15,0,4
TRX004679,2024-10-05,17,0,4
TRX004680,2024-08-27,13,0,3
TRX004681,2024-07-27,11,0,1
TRX004682,2024-05-30,12,2.99,4
TRX004683,2024-07-31,13,0,4
TRX004684,2024-07-18,12,0,4
TRX004685,2024-08-15,7,0,2
TRX004686,2024-07-08,5,0,3
TRX004687,2024-06-08,13,0,2
TRX004688,2024-10-19,13,0,1
TRX004689,2024-08-18,11,2.99,2
TRX004690,2024-05-13,16,0,4
TRX004691,2024-09-16,5,0,6
TRX004692,2024-07-01,10,0,3
TRX004693,2024-09-12,11,2.99,2
TRX004694,2024-05-02,17,0,2
TRX004695,2024-06-14,5,0,4
TRX004696,2024-05-05,9,0,4
TRX004697,2024-05-10,9,0,1
TRX004698,2024-06-20,11,0,5
TRX004699,2024-08-31,10,0,3
TRX004700,2024-06-08,12,0,8
TRX004701,2024-05-04,7,0,3
TRX004702,2024-10-16,11,0,4
TRX004703,2024-10-16,12,0,1
TRX004704,2024-07-29,11,0,1
TRX004705,2024-09-25,12,2.99,6
TRX004706,2024-05-26,10,2.99,4
TRX004707,2024-08-20,15,0,4
TRX004708,2024-09-22,15,0,1
TRX004709,2024-06-04,12,0,3
TRX004710,2024-07-09,12,0,3
TRX004711,2024-07-16,13,0,7
TRX004712,2024-07-13,15,4.99,4
TRX004713,2024-05-18,15,0,1
TRX004714,2024-09-14,11,0,4
TRX004715,2024-07-13,19,2.99,3
TRX004716,2024-07-07,7,0,1
TRX004717,2024-09-05,10,0,2
TRX004718,2024-06-21,8,0,2
TRX004719,2024-07-05,11,2.99,1
TRX004720,2024-07-30,14,0,4
TRX004721,2024-07-10,15,0,4
TRX004722,2024-07-16,17,0,3
TRX004723,2024-08-08,13,2.99,4
TRX004724,2024-06-20,11,0,3
TRX004725,2024-07-26,10,4.99,2
TRX004726,2024-05-20,11,0,1
TRX004727,2024-09-18,12,0,3
TRX004728,2024-05-03,10,0,1
TRX004729,2024-06-27,10,0,3
TRX004730,2024-05-14,10,0,3
TRX004731,2024-09-02,11,0,3
TRX004732,2024-06-09,12,0,2
TRX004733,2024-08-11,9,0,3
TRX004734,2024-09-17,15,2.99,4
TRX004735,2024-08-14,16,0,1
TRX004736,2024-06-15,10,0,1
TRX004737,2024-08-12,19,0,2
TRX004738,2024-05-02,10,0,3
TRX004739,2024-07-18,9,0,1
TRX004740,2024-05-19,13,0,1
TRX004741,2024-07-15,9,0,2
TRX004742,2024-09-02,11,0,6
TRX004743,2024-10-19,11,0,4
TRX004744,2024-09-06,7,0,1
TRX004745,2024-07-18,7,2.99,4
TRX004746,2024-09-11,9,2.99,3
TRX004747,2024-10-08,13,2.99,2
TRX004748,2024-09-23,9,0,3
TRX004749,2024-09-13,13,0,5
TRX004750,2024-09-21,9,0,2
TRX004751,2024-07-24,14,0,2
TRX004752,2024-08-11,10,2.99,2
TRX004753,2024-07-14,13,0,3
TRX004754,2024-08-04,13,2.99,2
TRX004755,2024-09-07,12,0,1
TRX004756,2024-07-30,9,0,4
TRX004757,2024-05-24,12,2.99,2
TRX004758,2024-10-24,12,2.99,1
TRX004759,2024-05-04,14,0,3
TRX004760,2024-06-10,20,0,3
TRX004761,2024-08-18,8,0,2
TRX004762,2024-07-25,9,0,3
TRX004763,2024-09-12,13,2.99,4
TRX004764,2024-09-20,17,0,2
TRX004765,2024-07-13,10,0,3
TRX004766,2024-05-21,8,2.99,4
TRX004767,2024-07-04,11,0,1
TRX004768,2024-06-05,15,4.99,7
TRX004769,2024-10-06,10,0,2
TRX004770,2024-07-14,9,0,4
TRX004771,2024-06-18,11,2.99,4
TRX004772,2024-10-26,15,0,1
TRX004773,2024-08-22,8,0,2
TRX004774,2024-06-04,12,0,2
TRX004775,2024-08-25,14,0,2
TRX004776,2024-09-21,13,0,1
TRX004777,2024-10-06,8,2.99,3
TRX004778,2024-07-08,12,0,1
TRX004779,2024-09-21,14,0,4
TRX004780,2024-05-23,19,0,4
TRX004781,2024-05-10,5,0,3
TRX004782,2024-06-25,16,2.99,4
TRX004783,2024-09-18,18,2.99,1
TRX004784,2024-06-03,15,0,2
TRX004785,2024-09-19,11,0,1
TRX004786,2024-07-05,13,0,4
TRX004787,2024-07-16,14,0,6
TRX004788,2024-10-19,13,2.99,3
TRX004789,2024-05-26,13,0,6
TRX004790,2024-08-29,12,0,3
TRX004791,2024-07-31,11,0,2
TRX004792,2024-08-09,11,0,1
TRX004793,2024-05-10,10,0,2
TRX004794,2024-08-30,15,0,3
TRX004795,2024-07-11,11,0,5
TRX004796,2024-09-29,13,0,3
TRX004797,2024-09-03,15,0,5
TRX004798,2024-05-25,6,0,4
TRX004799,2024-10-28,13,0,2
TRX004800,2024-05-24,16,0,5
TRX004801,2024-08-12,9,0,1
TRX004802,2024-05-24,12,0,5
TRX004803,2024-10-27,16,0,2
TRX004804,2024-07-18,11,0,3
TRX004805,2024-09-21,9,0,3
TRX004806,2024-08-14,9,0,4
TRX004807,2024-07-31,14,0,6
TRX004808,2024-06-23,18,0,1
TRX004809,2024-07-22,11,0,3
TRX004810,2024-10-05,14,0,1
TRX004811,2024-08-06,13,0,3
TRX004812,2024-06-08,11,0,2
TRX004813,2024-05-19,12,0,1
TRX004814,2024-08-06,14,0,4
TRX004815,2024-08-01,6,0,2
TRX004816,2024-05-20,18,0,2
TRX004817,2024-08-05,14,0,3
TRX004818,2024-07-14,10,0,3
TRX004819,2024-08-17,18,0,3
TRX004820,2024-10-25,12,0,4
TRX004821,2024-08-03,11,0,1
TRX004822,2024-08-05,13,4.99,3
TRX004823,2024-09-30,11,0,5
TRX004824,2024-06-19,17,0,4
TRX004825,2024-09-03,13,0,5
TRX004826,2024-07-06,13,0,4
TRX004827,2024-08-06,13,0,3
TRX004828,2024-09-16,13,0,3
TRX004829,2024-07-23,16,0,3
TRX004830,2024-10-07,9,0,3
TRX004831,2024-09-06,9,0,2
TRX004832,2024-10-14,7,0,1
TRX004833,2024-09-10,15,0,4
TRX004834,2024-08-26,8,0,3
TRX004835,2024-08-23,15,0,1
TRX004836,2024-07-05,7,0,3
TRX004837,2024-06-04,14,0,2
TRX004838,2024-05-08,11,2.99,4
TRX004839,2024-10-11,15,2.99,5
TRX004840,2024-08-29,15,0,3
TRX004841,2024-06-05,14,4.99,6
TRX004842,2024-07-24,16,4.99,4
TRX004843,2024-09-07,9,2.99,2
TRX004844,2024-07-31,13,0,3
TRX004845,2024-07-21,8,0,5
TRX004846,2024-06-15,15,0,1
TRX004847,2024-05-08,14,0,3
TRX004848,2024-07-30,14,2.99,2
TRX004849,2024-07-29,10,2.99,2
TRX004850,2024-06-30,10,0,2
TRX004851,2024-08-25,15,2.99,2
TRX004852,2024-09-17,11,0,3
TRX004853,2024-07-15,13,2.99,5
TRX004854,2024-05-23,8,0,3
TRX004855,2024-08-18,12,0,2
TRX004856,2024-06-28,14,0,1
TRX004857,2024-08-21,17,0,1
TRX004858,2024-10-14,15,0,1
TRX004859,2024-06-07,7,0,6
TRX004860,2024-08-31,13,2.99,1
TRX004861,2024-05-03,12,0,1
TRX004862,2024-06-28,14,0,5
TRX004863,2024-09-10,11,2.99,6
TRX004864,2024-08-19,17,0,5
TRX004865,2024-05-27,11,0,4
TRX004866,2024-10-10,13,0,3
TRX004867,2024-10-04,12,0,2
TRX004868,2024-09-03,8,0,2
TRX004869,2024-10-03,7,0,2
TRX004870,2024-07-04,8,0,1
TRX004871,2024-10-15,8,0,1
TRX004872,2024-05-20,8,2.99,2
TRX004873,2024-10-25,5,0,2
TRX004874,2024-07-08,11,0,5
TRX004875,2024-10-25,14,0,5
TRX004876,2024-10-21,12,2.99,1
TRX004877,2024-05-03,13,4.99,3
TRX004878,2024-07-18,12,0,6
TRX004879,2024-07-11,5,0,1
TRX004880,2024-05-19,5,0,1
TRX004881,2024-10-24,12,4.99,3
TRX004882,2024-10-25,16,0,2
TRX004883,2024-06-04,12,0,3
TRX004884,2024-05-13,6,0,4
TRX004885,2024-07-04,8,0,3
TRX004886,2024-07-09,9,2.99,2
TRX004887,2024-06-02,10,0,3
TRX004888,2024-08-07,6,0,2
TRX004889,2024-07-23,8,0,2
TRX004890,2024-10-02,7,4.99,1
TRX004891,2024-08-31,12,0,1
TRX004892,2024-07-12,11,0,3
TRX004893,2024-08-07,11,0,3
TRX004894,2024-08-21,11,0,3
TRX004895,2024-09-15,12,2.99,3
TRX004896,2024-09-06,17,0,3
TRX004897,2024-08-27,12,0,3
TRX004898,2024-09-11,10,4.99,1
TRX004899,2024-09-25,12,0,4
TRX004900,2024-05-17,10,0,1
TRX004901,2024-10-26,12,0,2
TRX004902,2024-07-06,9,0,3
TRX004903,2024-05-05,10,4.99,3
TRX004904,2024-05-30,10,0,2
TRX004905,2024-08-06,9,0,3
TRX004906,2024-10-27,14,0,3
TRX004907,2024-07-23,8,0,3
TRX004908,2024-09-21,11,0,3
TRX004909,2024-08-08,12,2.99,5
TRX004910,2024-06-10,13,0,3
TRX004911,2024-06-30,12,0,1
TRX004912,2024-08-03,7,0,3
TRX004913,2024-08-31,12,0,4
TRX004914,2024-10-25,19,2.99,5
TRX004915,2024-07-14,15,0,5
TRX004916,2024-08-09,11,2.99,2
TRX004917,2024-08-18,13,2.99,5
TRX004918,2024-10-26,17,0,2
TRX004919,2024-10-09,10,0,4
TRX004920,2024-06-25,11,0,2
TRX004921,2024-10-02,8,0,4
TRX004922,2024-09-08,14,0,4
TRX004923,2024-09-10,14,0,1
TRX004924,2024-09-02,8,0,1
TRX004925,2024-06-10,11,2.99,4
TRX004926,2024-09-27,14,0,5
TRX004927,2024-10-11,13,0,2
TRX004928,2024-06-23,12,0,2
TRX004929,2024-05-28,14,2.99,2
TRX004930,2024-09-23,14,0,1
TRX004931,2024-05-19,16,2.99,4
TRX004932,2024-08-04,9,0,2
TRX004933,2024-05-04,12,0,3
TRX004934,2024-07-30,14,0,5
TRX004935,2024-09-09,15,0,3
TRX004936,2024-07-22,9,0,3
TRX004937,2024-09-07,8,2.99,1
TRX004938,2024-05-09,9,0,3
TRX004939,2024-07-26,10,0,2
TRX004940,2024-07-14,19,0,1
TRX004941,2024-10-26,11,0,3
TRX004942,2024-10-21,14,0,3
TRX004943,2024-09-11,10,0,4
TRX004944,2024-07-14,15,0,4
TRX004945,2024-09-08,12,0,1
TRX004946,2024-10-24,14,0,1
TRX004947,2024-06-05,10,0,1
TRX004948,2024-09-14,13,0,1
TRX004949,2024-05-29,12,0,2
TRX004950,2024-10-24,9,0,1
TRX004951,2024-07-30,12,0,2
TRX004952,2024-05-06,11,2.99,3
TRX004953,2024-05-09,13,0,2
TRX004954,2024-07-12,15,4.99,5
TRX004955,2024-09-24,11,0,1
TRX004956,2024-06-17,8,2.99,3
TRX004957,2024-10-22,10,0,6
TRX004958,2024-10-27,12,0,3
TRX004959,2024-10-22,15,0,5
TRX004960,2024-06-19,11,0,1
TRX004961,2024-10-17,14,2.99,2
TRX004962,2024-05-02,15,0,3
TRX004963,2024-07-12,11,0,3
TRX004964,2024-07-09,9,2.99,1
TRX004965,2024-10-08,13,0,1
TRX004966,2024-09-24,10,0,1
TRX004967,2024-10-24,16,0,5
TRX004968,2024-10-23,5,0,5
TRX004969,2024-05-02,13,0,5
TRX004970,2024-05-26,14,0,3
TRX004971,2024-07-10,14,0,4
TRX004972,2024-06-12,11,0,1
TRX004973,2024-06-25,10,0,1
TRX004974,2024-06-29,11,0,3
TRX004975,2024-07-26,13,0,3
TRX004976,2024-10-17,6,2.99,2
TRX004977,2024-10-03,10,0,3
TRX004978,2024-06-23,11,0,1
TRX004979,2024-10-20,16,0,5
TRX004980,2024-10-08,12,0,3
TRX004981,2024-06-22,10,4.99,2
TRX004982,2024-08-27,11,0,2
TRX004983,2024-10-28,5,0,4
TRX004984,2024-07-19,12,2.99,1
TRX004985,2024-08-20,9,2.99,3
TRX004986,2024-05-12,11,0,3
TRX004987,2024-10-15,12,0,3
TRX004988,2024-10-04,7,0,2
TRX004989,2024-05-25,9,0,3
TRX004990,2024-07-31,12,2.99,4
TRX004991,2024-06-15,11,0,6
TRX004992,2024-09-12,13,0,3
TRX004993,2024-07-05,6,0,2
TRX004994,2024-10-27,6,0,1
TRX004995,2024-06-23,17,0,3
TRX004996,2024-06-17,13,0,2
TRX004997,2024-08-14,14,0,2
TRX004998,2024-08-22,7,0,2
TRX004999,2024-07-26,11,0,2
TRX005000,2024-08-06,16,4.99,6
